Data;Sistema;Categoria;Unidade;Descrição do Problema;Qtd. de Pedidos;Analista;Tempo;Ticket;Ferramenta Ofensora;Impacto Financeiro;Importante para SDG?
29/09/2023;Promax;Flag Pen. Log/Fin;"[""Salvador""]";Emissão vale e OCT;;Bruna;00:05;;;;False
29/09/2023;Promax;Erro Att. Diária;"[""Maceio""]";Erro 37s;;Felipe;00:10;;;;False
29/09/2023;Promax;Limpeza de Mapa;"[""Porto Alegre""]";Limpeza de mapa;;Jucyelle;00:05;INC3755863;;;False
29/09/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";marcação CDD sem fat;;Monique;00:30;;;;False
29/09/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Limpeza de mapa;;Jucyelle;00:05;INC3755852;;;False
29/09/2023;Promax;Rebuild;"[""GEO RJ""]";Arquivo CRD098.CAD corrompido.;;Marcela;01:00;;Promax;;True
29/09/2023;Promax;Erro Att. Diária;"[""GEO NO""]";Atualizações não indicadas EFD049.CAD;;Andrei;01:30;;;;False
29/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO MG""]";Marcação LOG FIN;;Andrei;00:15;;;;False
29/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão ;;Vanessa;00:45;;;;False
28/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO CO""]";Marcação LOG FIN;;Andrei;00:10;;;;False
28/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO RJ""]";Marcação LOG FIN;;Andrei;00:10;;;;False
28/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO BA""]";Marcação LOG FIN;;Andrei;00:15;;;;False
28/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva fila de impressão ;;Vanessa;00:50;;;;False
28/09/2023;Promax;Erro Att. Diária;"[""Belem""]";Erro 37s;;Vanessa;00:10;;;;False
27/09/2023;Cora;Pedido Sem Roteirizar;"[""Teresina""]";Pedidos Status Roteirização;;Madlyn;02:00;;Roteirizador;R$ 72.491,16;True
27/09/2023;Promax;Erro Att. Diária;"[""Presid Prudente""]";Erro 37s;;Vanessa;00:10;;;;False
27/09/2023;Promax;Erro Att. Diária;"[""Presid Prudente""]";Erro 37s;;Francielle;00:05;;;;False
27/09/2023;Promax;Erro Att. Diária;"[""Maceio""]";Erro 38s;;Vanessa;00:30;;;;False
27/09/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualizaçao diaria;;Louise;00:30;;;;False
26/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
26/09/2023;Promax;Erro Att. Diária;"[""Salto (Jundiai)""]";"Erro 37s. Notas com erro ""Não tratadas no monitoramento""";;Felipe;00:20;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Ribeirao Preto""]";Emissão de vale;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Sao Cristovao""]";Emissão de vale;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Macacu""]";Emissão de vale;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Contagem""]";Emissão NFs 2a via em contingência;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Ipatinga""]";Emissão NFs 2a via em contingência;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Poços de Caldas""]";Emissão NFs 2a via em contingência;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Uberlandia""]";Emissaõ de Vale;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Varginha""]";Emissão de vale;;Bruna;00:05;;;;False
26/09/2023;Promax;Flag Pen. Log/Fin;"[""Pouso Alegre""]";Emissão de vale;;Bruna;00:05;;;;False
26/09/2023;Promax;Erro Att. Diária;"[""Ipatinga""]";Erro PW0037S;;Jaquiel;00:05;;;;False
26/09/2023;Promax;Limpeza de Mapa;"[""Brasilia BR (Gama)""]";Limpeza de Mapa;;Jucyelle;00:05;INC3734768;;;False
26/09/2023;Promax;Limpeza de Mapa;"[""Uberaba""]";Instabilidade Sefaz MG;;Francielle;00:20;INC3734658;;;False
26/09/2023;Promax;Limpeza de Mapa;"[""Poços de Caldas""]";Instabilidade Sefaz MG;;Francielle;00:10;INC3734568;;;False
26/09/2023;Promax;Limpeza de Mapa;"[""Fortaleza""]";Limpeza de Mapa;;Jucyelle;00:05;INC3734539;;;False
26/09/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
25/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
25/09/2023;Promax;Flag Pen. Log/Fin;"[""Rondonopolis""]";Mapas em aberto;;Bruna;00:05;;;;False
25/09/2023;Promax;Flag Pen. Log/Fin;"[""Jacarepagua""]";Mapas em aberto;;Bruna;00:05;;;;False
25/09/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
25/09/2023;Promax;Flag Pen. Log/Fin;"[""Ribeirao Preto""]";Emissão de vale pendente;;Bruna;00:05;;;;False
25/09/2023;Promax;Flag Pen. Log/Fin;"[""Salvador""]";Emissão de vale pendente;;Bruna;00:05;;;;False
25/09/2023;Promax;Flag Pen. ROAD;"[""Feira de Santana""]";Impressão de OCTs;;Bruna;00:05;;;;False
25/09/2023;Promax;Flag Pen. Log/Fin;"[""Campos""]";Emissão de vale pendente;;Bruna;00:05;;;;False
25/09/2023;Cora;Pedido Sem Faturar;"[""Porto Alegre""]";Pedido roteirizado que não foi enviado para faturamento;;Jucyelle;00:20;;;;False
25/09/2023;Promax;Limpeza de Mapa;"[""Santa Luzia""]";Limpeza de Mapa;;Bruna;00:05;INC3726504;;;False
25/09/2023;Cora;Pedido Sem Faturar;"[""Curitiba""]";Pedido sem faturar;;Jucyelle;00:30;;Promax;R$ 19.247,00;True
25/09/2023;Promax;Erro Att. Diária;"[""Maceio""]";Erro 37s;;Andrei;00:15;;;;False
25/09/2023;Promax;Limpeza de Mapa;"[""Joao Pessoa (Paraiba)""]";Limpeza de Mapa;;Jucyelle;00:05;INC3726040;;;False
25/09/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento;;Marcela;00:20;;;;False
24/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:25;;;;False
24/09/2023;Promax;Flag Pen. Log/Fin;"[""Brasilia XB"",""Campina Grande""]";Flag atualização para iniciar ao Domingo;;Felipe;00:05;;;;False
24/09/2023;Promax;Execução PWPE0139;"[""Todas as GEOs""]";Execução PWPE0139 (Tipo Road);;Felipe;00:20;;;;False
24/09/2023;Promax;Flag Pen. Log/Fin;"[""Contagem"",""Guarulhos"",""Campinas""]";Unidades que não iniciaram atualização automática sozinhas;;Jucyelle;00:05;;;;False
23/09/2023;Promax;Erro Att. Diária;"[""Feira de Santana""]";Erro 37s;;Vanessa;00:30;;;;False
23/09/2023;Promax;Erro Att. Diária;"[""GEO NO""]";Geo NO Travada ;;Andrei;00:15;;;;False
23/09/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
22/09/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Jaquiel;00:40;;;;False
22/09/2023;Promax;Erro Att. Diária;"[""Salvador""]";Erro 37S;;Andrei;00:15;;;;False
22/09/2023;Promax;Erro Att. Diária;"[""Belem""]";Erro 37S;;Andrei;00:15;;;;False
22/09/2023;Promax;Limpeza de Mapa;"[""Barueri""]";Robô não limpou;;Jaquiel;00:05;INC3714946;;;False
22/09/2023;Promax;Erro Att. Diária;"[""Presid Prudente""]";Erro na 37s;;Vanessa;00:30;;Promax;;False
22/09/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Robô não limpou;;Jaquiel;00:05;INC3714837;;;False
22/09/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
21/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:25;;;;False
21/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO RJ""]";Flegado manualmente pois havia unidades pendentes de flag de Road devido a analise;;Bruna;00:10;;;;False
21/09/2023;Promax;Flag Pen. Log/Fin;"[""Volta Redonda""]";Mapa em aberto;;Bruna;00:05;;;;False
21/09/2023;Promax;Carga Pocket;"[""Catalao""]";Carga não gerada;;Jaquiel;00:25;;;;False
21/09/2023;Promax;Carga Pocket;"[""Araguaina""]";Carga não gerada;;Jaquiel;00:20;;;;False
21/09/2023;Cora;Pedido Sem Faturar;"[""Fortaleza""]";Pedido sem faturar;;Jaquiel;00:15;;Promax;;False
21/09/2023;Cora;Pedido Sem Faturar;"[""Belem""]";Pedido sem faturar;;Jucyelle;00:30;;Promax;;False
21/09/2023;Cora;Pedido Sem Faturar;"[""Maraba"",""Imperatriz"",""Contagem"",""Londrina""]";Pedidos órfãos;;Felipe;02:00;INC3707842 e INC3707833;Cora;R$ 68.876,20;True
21/09/2023;Promax;Flag Pen. Log/Fin;"[""Feira de Santana""]";Impressão de OCTs;;Bruna;00:05;;;;False
21/09/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcar CDDs sem Faturamento;;Jucyelle;00:35;;;;False
21/09/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Limpeza de Mapa (Robô não limpou);;Jucyelle;00:05;INC3707541;;;False
20/09/2023;Promax;Flag Pen. Log/Fin;"[""Ribeirao Preto""]";Emissão de vale pendente;;Bruna;00:05;;;;False
20/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:30;;;;False
20/09/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
20/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO CO""]";Robô não flegou;;Bruna;00:05;;;;False
20/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO MG""]";Robô não flegou;;Bruna;00:05;;;;False
20/09/2023;Promax;Flag Pen. Log/Fin;"[""Petropolis""]";Emissão de Vale;;Bruna;00:05;;;;False
20/09/2023;Promax;Limpeza de Mapa;"[""Presid Prudente""]";Robô não limpou;;Bruna;00:05;INC3699803;;;False
20/09/2023;Promax;Erro Att. Diária;"[""Belem""]";Erro PW0037S;;Jaquiel;00:05;;;;False
20/09/2023;Promax;Flag Pen. Log/Fin;"[""AS Minas""]";Emissão NFs 2a via em contingência;;Bruna;00:05;;;;False
20/09/2023;Promax;Flag Pen. Log/Fin;"[""Uberlandia""]";Emissão NFs 2a via em contingência;;Bruna;00:05;;;;False
20/09/2023;Cora;Pedido Sem Faturar;"[""Poços de Caldas""]";Identificamos que o pedido de venda 121542 não foi emitido, por conter vinculo com uma solicitação de comodato 24017 e essa solicitação de comodato não chegou a virar pedido, por isso o pedido de venda não foi faturado. ;;Jucyelle;00:40;;Promax;;False
20/09/2023;Promax;Erro Att. Diária;"[""Cabo""]";Erro no processo 37s;;Jucyelle;00:10;;;;False
20/09/2023;Promax;Erro Att. Diária;"[""Rio de Janeiro""]";Erro PW0037S;;Jaquiel;00:05;;;;False
20/09/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento ;;Marcela;00:25;;;;False
19/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
19/09/2023;Promax;Erro Att. Diária;"[""Salto (Jundiai)""]";CPF travando inicio de att. diária;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO SUL""]";Robô não flegou;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO NO""]";Robô não flegou;;Bruna;00:10;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""Belem""]";Emissão de Vale;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""Vit da Conquista""]";Emissão de Vale;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO BA""]";Robô não flegou;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO PR""]";Robô não flegou;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO MG""]";Robô não flegou;;Bruna;00:10;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""Santa Luzia""]";Emissão 2a via em contingência;;Bruna;00:05;;;;False
19/09/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";verificar cargas;;Jaquiel;00:30;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""Uberaba""]";Emissão de Vale;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""Ipatinga""]";Emissão de Vale;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""Varginha""]";Emissão de Vale;;Bruna;00:05;;;;False
19/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO SP""]";Robô não flegou;;Bruna;00:10;;;;False
19/09/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de mapa;;Felipe;00:05;INC3692415;;;False
19/09/2023;Promax;Erro Att. Diária;"[""Vitoria (Viana)""]";Erro PW00038S;;Francielle;00:10;;;;False
19/09/2023;Promax;Limpeza de Mapa;"[""Agudos""]";Robô não limpou;;Marcela;00:05;INC3691744;;;False
19/09/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento;;Marcela;00:20;;;;False
19/09/2023;Promax;NFs com Erro de Processamento;"[""Uberaba""]";Nfs em processamento;;Jaquiel;00:10;;;;False
19/09/2023;Promax;NFs com Erro de Processamento;"[""AS Minas""]";NFs em processamento.;;Jaquiel;00:05;;;;False
19/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão;;Andrei;00:15;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""Contagem""]";Mapas em aberto;;Bruna;00:08;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""Volta Redonda""]";Mapas em aberto;;Bruna;00:03;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""Ribeirao Preto""]";Mapas em aberto;;Andrei;00:05;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""Jau""]";Mapas em aberto;;Andrei;00:05;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""Sao Jose dos Pinhais""]";Mapa em aberto;;Andrei;00:10;;;;False
18/09/2023;Promax;Erro Att. Diária;"[""Sapucaia""]";Atualização não iniciava, foi necessário executar manualmente;;Bruna;00:20;;;;False
18/09/2023;Promax;Erro Att. Diária;"[""Ceara""]";Unidade realizou processo de atualização diária porém não virou a data;;Bruna;00:20;;;;False
18/09/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
18/09/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcar CDDs sem faturamento;;Jucyelle;00:30;;;;False
18/09/2023;Promax;Erro Att. Diária;"[""GEO SP""]";Geo travada sem atualizar ;;Andrei;00:25;;;;False
18/09/2023;Cora;Pedido Sem Faturar;"[""Sao Jose dos Campos""]";Identificamos que o pedido de venda 44461 não foi emitido.;;Jucyelle;01:00;;Promax;R$ 238,80;False
18/09/2023;Promax;Erro Att. Diária;"[""Barueri""]";Erro 38S;;Andrei;00:15;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO PR""]";Robô não flegou;;Bruna;00:10;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO MG""]";Robô não flegou;;Bruna;00:10;;;;False
18/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO RJ""]";Robô não flegou;;Bruna;00:10;;;;False
18/09/2023;Promax;Carga Pocket;"[""GEO CO""]";Geo CO não gerou cargas pockets;;Jaquiel;00:30;;;;False
18/09/2023;Promax;Erro Att. Diária;"[""Barueri""]";Att. diária não inicia - processo PW04003E travando;;Bruna;00:05;;;;False
18/09/2023;Promax;Erro Att. Diária;"[""Maceio""]";Erro PW00037S;;Jaquiel;00:05;;;;False
18/09/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Robô não limpou;;Francielle;00:10;INC3684215;;;False
17/09/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Geração de Cargas;;Andrei;00:40;;;;False
16/09/2023;Promax;Erro Att. Diária;"[""Contagem""]";Travada PW00037S;;Bruna;00:05;;;;False
16/09/2023;Promax;Flag Pen. Log/Fin;"[""Ribeirao Preto"",""Presid Prudente""]";Mapas em aberto;;Bruna;00:05;;;;False
16/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO PR""]";Flags pendentes após REORG;;Bruna;00:15;;;;False
16/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO SP""]";Flags pendentes pós REORG;;Bruna;00:20;;;;False
16/09/2023;Promax;Flag Pen. Log/Fin;"[""Diadema"",""Salto (Jundiai)"",""Campinas""]";Mapas em aberto;;Bruna;00:10;;;;False
16/09/2023;Promax;Erro Att. Diária;"[""Ipatinga""]";Processo travando início da att. diária;;Bruna;00:05;;;;False
16/09/2023;Promax;Flag Pen. Log/Fin;"[""Contagem""]";Mapa em aberto;;Bruna;00:05;;;;False
16/09/2023;Promax;Flag Pen. Log/Fin;"[""Alfenas""]";Emissão 2a via em contingência;;Bruna;00:05;;;;False
16/09/2023;Promax;Flag Pen. Log/Fin;"[""GEO MG""]";Flags após REORG;;Bruna;00:15;;;;False
15/09/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Robô não limpou;;Bruna;00:05;RITM12380169;;;False
15/09/2023;Promax;Flag Pen. Log/Fin;"[""Macacu""]";Emissão de Vale;;Bruna;00:05;;;;False
15/09/2023;Promax;Erro Att. Diária;"[""Jacarepagua""]";Att. travada na PW00037S;;Bruna;00:05;;;;False
15/09/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Robô não limpou;;Marcela;00:05;INC3672623;;;False
15/09/2023;Promax;Limpeza de Mapa;"[""Campos""]";Robô não limpou;;Marcela;00:03;INC3672526;;;False
15/09/2023;Promax;Limpeza de Mapa;"[""Alfenas""]";Robô não limpou ;;Marcela;00:05;INC3672322;;;False
15/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva fila de impressão. ;;Andrei;00:20;;;;False
14/09/2023;Promax;Erro Att. Diária;"[""Uberaba""]";Erro no 37s;;Jaquiel;00:10;;;;False
14/09/2023;Promax;Erro Att. Diária;"[""Campinas""]";Erro no 38s;;Louise;00:05;;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Porto Alegre""]";Robô não limpou;;Andrei;00:10;INC3666229;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Robô não limpou;;Andrei;00:10;INC3666211;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Robô não limpou;;Jaquiel;00:05;INC3666160;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Petropolis""]";Robô não limpou;;Jaquiel;00:05;INC3666123;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Barueri""]";Robô não limpou;;Jaquiel;00:05;INC3666098;;;False
14/09/2023;Promax;Erro Att. Diária;"[""Maceio""]";Erro PW00037S;;Jaquiel;00:05;;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Robô não limpou;;Francielle;00:10;INC3666051;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Robô não Limpou;;Jaquiel;00:05;INC3665913;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Imperatriz""]";Robô não limpou;;Jaquiel;00:05;INC3665798;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Pelotas""]";Robô não limpou;;Jaquiel;00:05;INC3665904;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Joinville""]";Limpeza de mapa;;Madlyn;00:10;INC3665724;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Salto (Jundiai)""]";Limpeza de Mapa;;Jaquiel;00:05;INC3665727;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Norte""]";Robô não limpou;;Madlyn;00:10;INC3658598;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Santa Luzia""]";Robô não limpou;;Madlyn;00:10;INC3665441;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Campinas""]";Robô não limpou;;Madlyn;00:10;INC3665710;;;False
14/09/2023;Promax;Limpeza de Mapa;"[""Nova Friburgo""]";Robô não limpou;;Francielle;00:10;RITM12371946;;;False
14/09/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento;;Francielle;00:30;;;;False
14/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza da fila de impressão ;;Vanessa;00:45;;;;False
13/09/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação atualização diaria;;Louise;00:20;;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Aracaju""]";Robô não limpou;;Madlyn;00:10;INC3657882;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Santa Cruz do Sul""]";Robô não limpou;;Jaquiel;00:05;INC3657870;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Alfenas""]";Robô não limpou;;Madlyn;00:10;INC3658040;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Robô não limpou;;Louise;00:02;;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Pelotas""]";Robô não limpou;;Madlyn;00:10;INC3658099;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Robô não limpou;;Madlyn;00:10;INC3658100;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Joao Pessoa (Paraiba)""]";Robô não limpou;;Madlyn;00:10;INC3658151;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Salto (Jundiai)""]";Robô não limpou;;Madlyn;00:10;INC3658149;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Natal""]";Robô não limpou;;Madlyn;00:10;INC3658231;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Campos""]";Robô não limpou;;Madlyn;00:10;INC3658265;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Petropolis""]";Robô não limpou;;Madlyn;00:20;INC3658418;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Robô não limpou;;Madlyn;00:10;INC3658230;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Robô não limpou;;Jaquiel;00:05;INC3658294;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Brasilia BR (Gama)""]";Robô não limpou;;Andrei;00:10;INC3658298;;;False
13/09/2023;Promax;Erro Att. Diária;"[""Natal""]";Erro Att, Diária 37s;;Vanessa;00:30;;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Robô não limpou;;Francielle;00:10;INC3658285;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Porto Velho""]";Robo nao limpou;;Louise;00:02;INC3658245;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Macacu""]";Robo nao limpou;;Louise;00:02;INC3658237;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Nova Friburgo""]";Robô não limpou;;Francielle;00:10;RITM12362725;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Camboriu""]";Robô não limpou;;Francielle;00:10;INC3658146;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Maua""]";Robô não limpou;;Francielle;00:10;INC3658115;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Imperatriz""]";Limpeza de mapa (Chamado cancelado);;Madlyn;00:10;INC3658058;;;False
13/09/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Robo nao limpou;;Louise;00:02;INC3657690;;;False
13/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza de Fila de impressão;;Vanessa;00:30;;;;False
12/09/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação atualização diaria;;Louise;00:20;;;;False
12/09/2023;Promax;Limpeza de Mapa;"[""Porto Alegre""]";Robô não limpou;;Jucyelle;00:05;INC3642975;;;False
12/09/2023;Promax;Limpeza de Mapa;"[""Porto Alegre""]";Robô não limpou;;Jucyelle;00:05;INC3650739;;;False
12/09/2023;Promax;Limpeza de Mapa;"[""Pouso Alegre""]";Robô não limpou;;Jucyelle;00:05;INC3650765;;;False
